o,d,mode,component,value,unit,status,source
216,301,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
216,302,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
216,303,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
216,304,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,201,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,202,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,203,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,204,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,205,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,206,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,207,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,208,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,209,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,210,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,211,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,212,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,213,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,214,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,215,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,216,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,217,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,101,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,102,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,103,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,104,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,301,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,302,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,303,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
217,304,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,201,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,202,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,203,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,204,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,205,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,206,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,207,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,208,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,209,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,210,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,211,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,212,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,213,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,214,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,215,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,216,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,217,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,101,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,102,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,103,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,104,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,301,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,302,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,303,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
101,304,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,201,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,202,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,203,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,204,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,205,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,206,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,207,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,208,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,209,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,210,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,211,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,212,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,213,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,214,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,215,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,216,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,217,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,101,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,102,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,103,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,104,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,301,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,302,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,303,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
102,304,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,201,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,202,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,203,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,204,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,205,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,206,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,207,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,208,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,209,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,210,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,211,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,212,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,213,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,214,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,215,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,216,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,217,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,101,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,102,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,103,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,104,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,301,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,302,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,303,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
103,304,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
104,201,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
104,202,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
104,203,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
104,204,bus,walk,8.000,min,assumed,8 min access + egress placeholder — replace with GTFS stop locations
